fy,WorkSheetName,SubCode,subcode_label,source_file
2019-20,TAC07 Op Inc 2,INC1280A,Non-patient care services to other bodies,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1300,Support from DHSC for mergers,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1310,Provider sustainability fund / Financial recovery fund / Marginal rate emergency tariff funding (PSF/FRF/MRET),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1320,Income in respect of employee benefits accounted on a gross basis,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1330A,Rental revenue from finance leases - contingent rent,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1330B,Rental revenue from finance leases - other,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1340,Rental revenue from operating leases,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1350,Other (recognised in accordance with IFRS 15),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1355,Other (recognised in accordance with standards other than IFRS 15),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1355A,Amortisation of PFI deferred income / credits,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1360,Total other operating income,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1361,Related to continuing operations,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1362,Related to discontinued operations,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1364,Total income from patient care activities (from TAC06),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,INC1365,Total operating income,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0010,Charitable fund incoming resources,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0110,Income,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0120,Full cost,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0130,Surplus / (deficit),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0140,Revenue recognised in the reporting period that was previously included in the contract liability balance (i.e. release of deferred IFRS 15 income),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0150,Revenue recognised in the reporting period from performance obligations satisfied (or partially satisfied) in previous periods (e.g. changes in transaction price),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0160,- within one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0170,- after one year not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0180,- after five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC07 Op Inc 2,OPO0190,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0100,Purchase of healthcare from NHS and DHSC bodies,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0110,Purchase of healthcare from non-NHS and non-DHSC bodies,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0120,Purchase of social care,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0130,Staff and executive directors costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0140,Non-executive directors,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0150,Supplies and services – clinical (excluding drugs costs),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0160,Supplies and services - general,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0170,Drugs costs (drugs inventory consumed and purchase of non-inventory drugs),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0190,Consultancy,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0200,Establishment,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0210,Premises - business rates collected by local authorities,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0220,Premises - other,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0230A,Transport (business travel only),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0230B,Transport - other (including patient travel),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0240,Depreciation,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0250,Amortisation,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0260,Impairments net of (reversals),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0270A,Movement in credit loss allowance: contract receivables/assets,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0270B,Movement in credit loss allowance: all other receivables & investments,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0280A,Audit services - statutory audit,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0280B,Other auditor remuneration (payable to external auditor only),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0290A,Clinical negligence - amounts payable to NHS Resolution (premium),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0290B,Clinical negligence - excesses payable and premiums due to alternative insurers,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0300,Research and development - staff costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0310,Research and development - non-staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0320,Education and training - staff costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0330A,Education and training - non-staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0330B,Education and training - notional expenditure funded from apprenticeship fund,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0340,Operating lease expenditure (net),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0350,Redundancy costs - staff costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0360,Redundancy costs - non-staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0370,Charges to operating expenditure for on-SoFP IFRIC 12 schemes (e.g. PFI / LIFT) on IFRS basis,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0375,Charges to operating expenditure for off-SoFP PFI / LIFT schemes,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380A,Inventories written down (net including drugs),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380B,Provisions arising / released in year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380C,Change in provisions discount rate,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380D,Internal audit - staff costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380E,Internal audit - non-staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380F,Legal fees,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380G,Insurance,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380H,Early retirements - staff costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380I,Early retirements - non-staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380J,Car parking and security,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380K,Hospitality,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380L,Other losses and special payments - staff costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380M,Other losses and special payments - non-staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380N,Grossing up consortium arrangements,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380O,Other services (e.g. external payroll),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0380Z,Other,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,EXP0390,Total operating expenditure,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0010,Charitable fund audit,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0020,Other NHS charitable fund resources expended,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0030,Related to continuing operations,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0040,Related to discontinued operations,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0050,1. The auditing of accounts of any associate of the Trust,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0060,2. Audit-related assurance services,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0070,3. Taxation compliance services,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0080,4. All taxation advisory services not falling within item 3 above;,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0090,5. internal audit services (only those payable to the external auditor),1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0100,6. All assurance services not falling within items 1 to 5,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0110,7. Corporate finance transaction services not falling within items 1 to 6 above,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0120,8. All other non-audit services not falling within items 2 to 7 above,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0130,TOTAL,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC08 Op Exp,OPX0140,Limitation on auditor's liability,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0230,Salaries and wages,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0240,Social security costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0245,Apprenticeship levy,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0250,Pension cost - employer contributions to NHS pension scheme,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0250A,Pension cost - employer contributions paid by NHSE on provider's behalf,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0260,Pension cost - other,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0270,Other post employment benefits,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0280,Other employment benefits,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0290,Termination benefits,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0300,Temporary staff - external bank,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0310,Temporary staff - agency/contract staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0320,NHS charitable funds staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0330,TOTAL GROSS STAFF COSTS,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0340,Recoveries from DHSC Group bodies in respect of staff cost netted off expenditure,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0350,Recoveries from other bodies in respect of staff cost netted off expenditure,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0360,TOTAL STAFF COSTS,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0370,Medical and dental,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0380,Ambulance staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0390,Administration and estates,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0400,Healthcare assistants and other support staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0410,"Nursing, midwifery and health visiting staff",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0420,"Nursing, midwifery and health visiting learners",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0430,"Scientific, therapeutic and technical staff",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0440,Healthcare science staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0450,Social care staff,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0480,Other,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0490,Total average numbers,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0500,Number of employees (WTE) engaged on capital projects,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0560,"<£10,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0570,"£10,000 - £25,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0580,"£25,001 - £50,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0590,"£50,001 - £100,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0600,"£100,001 - £150,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0610,"£150,001 - £200,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0620,">£200,000",1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STA0630,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC09 Staff,STC0170,Costs capitalised as part of assets,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0010,Minimum lease receipts,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0020,Contingent rents,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0030,Other,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0040,Total in-year operating lease income,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0050,- not later than one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0060,- later than one year and not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0070,- later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0080,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0090,- not later than one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0100,- later than one year and not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0110,- later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0120,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0130,- not later than one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0140,- later than one year and not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0150,- later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0160,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0170,- not later than one year;,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0180,- later than one year and not later than five years;,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0190,- later than five years.,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0200,TOTAL,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0210,Minimum lease payments,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0220,Contingent rents,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0230,Sub-lease receipts,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0240,Total in-year operating lease costs,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0250,- not later than one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0260,- later than one year and not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0270,- later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0280,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0290,Total future minimum sublease payments receivable,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0300,- not later than one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0310,- later than one year and not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0320,- later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0330,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0340,Total future minimum sublease payments receivable,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0350,- not later than one year,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0360,- later than one year and not later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0370,- later than five years,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0380,Total,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0390,Total future minimum sublease payments receivable,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0400,- not later than one year;,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0410,- later than one year and not later than five years;,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0420,- later than five years.,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0430,TOTAL,1920-nhs-provider-tac-ilustrative-file (1).xlsx
2019-20,TAC10 Op leases,OPE0440,TOTAL of future minimum sublease lease payments to be received at the balance sheet date,1920-nhs-provider-tac-ilustrative-file (1).xlsx
